"ticker","date","open_price","high_price","low_price","close_price","volume","price_change","price_change_percent","real_score"
"SBER","2016-06-08","141.12","142.00","137.44","139.39","88340850","-0.58","-0.41","-0.1413825452327728"
"SBER","2016-06-09","139.89","140.71","137.07","139.61","56565300","0.22","0.16","0.0099683068692684"
"SBER","2016-06-10","137.78","137.94","133.35","133.50","64481000","-6.11","-4.38","0.1997364163398742"
"SBER","2016-06-14","131.21","132.37","126.15","127.08","109217780","-6.42","-4.81","-0.8320627212524414"
"SBER","2016-06-15","126.90","130.23","126.61","129.89","80291260","2.81","2.21","0.0677128247916698"
"SBER","2016-06-16","129.00","129.24","125.85","127.10","67086030","-2.79","-2.15","-0.7488848268985748"
"SBER","2016-06-17","128.60","130.75","128.49","128.70","66699700","1.60","1.26","-0.7129176184535027"
"SBER","2016-06-20","132.45","133.48","131.20","132.13","47630400","3.43","2.67","-0.183429479598999"
"SBER","2016-06-21","132.10","133.43","129.94","133.39","52397860","1.26","0.95","-0.0205940119922161"
"SBER","2016-06-22","134.64","135.79","133.51","134.81","45326330","1.42","1.06","0.1340760467574"
"SBER","2016-06-23","134.42","138.28","133.89","138.00","55130360","3.19","2.37","0.0406012572348117"
"SBER","2016-06-24","131.50","133.50","129.12","133.40","106884700","-4.60","-3.33","-0.3772914037108421"
"SBER","2016-06-27","133.90","134.83","125.35","126.20","117399890","-7.20","-5.40","0.0224630553275346"
"SBER","2016-06-28","127.85","129.71","125.70","129.57","91194040","3.37","2.67","-0.0079177506268024"
"SBER","2016-06-29","130.64","133.95","129.82","133.88","67111590","4.31","3.33","-0.0091954842209815"
"SBER","2016-06-30","133.65","135.34","131.14","133.00","86930940","-0.88","-0.66","0.8076947629451752"
"SBER","2016-07-01","133.33","134.34","131.55","133.85","64519920","0.85","0.64","-0.8799920957535505"
"SBER","2016-07-04","134.65","135.84","133.80","134.60","37718210","0.75","0.56","0.1617554221302271"
"SBER","2016-07-05","133.90","133.90","131.73","131.85","44204110","-2.75","-2.04","-0.8241670923307538"
"SBER","2016-07-06","131.51","132.04","127.85","129.36","70388370","-2.49","-1.89","0.0220118127763271"
"SBER","2016-07-07","130.50","133.50","130.02","131.80","77389640","2.44","1.89","-0.0780769474804401"
"SBER","2016-07-08","130.63","134.49","130.35","134.41","75673040","2.61","1.98","-0.8748351745307446"
"SBER","2016-07-11","134.80","137.77","134.52","137.20","69766630","2.79","2.08","0.3868388235569"
"SBER","2016-07-12","137.55","140.47","136.90","140.40","63663050","3.20","2.33","-0.9611970549449323"
"SBER","2016-07-13","140.29","141.35","137.88","139.40","85646210","-1.00","-0.71","0.0236683506518602"
"SBER","2016-07-14","140.01","140.65","137.57","140.00","61259330","0.60","0.43","-0.6467033233493567"
"SBER","2016-07-15","139.38","139.74","137.25","138.12","53525020","-1.88","-1.34","-0.3997815512120724"
"SBER","2016-07-18","138.38","139.93","137.90","139.93","46916320","1.81","1.31","0.0276462286710739"
"SBER","2016-07-19","139.75","141.10","138.42","139.47","53210010","-0.46","-0.33","0.1805533431470394"
"SBER","2016-07-20","139.55","140.00","137.41","138.57","63427030","-0.90","-0.65","-0.0965129062533378"
"SBER","2016-07-21","139.34","139.85","137.80","138.50","32366650","-0.07","-0.05","-0.0551663674414157"
"SBER","2016-07-22","137.86","138.87","137.57","137.80","33593300","-0.70","-0.51","0.0511231198906898"
"SBER","2016-07-25","138.25","138.66","135.50","136.00","47079530","-1.80","-1.31","0.0140391141176223"
"SBER","2016-07-26","136.20","136.70","133.33","135.75","65090650","-0.25","-0.18","-0.6863349974155426"
"SBER","2016-07-27","136.10","137.60","135.20","136.90","62432830","1.15","0.85","-0.9418805195018648"
"SBER","2016-07-28","137.05","137.34","134.82","136.85","56309740","-0.05","-0.04","0.1192011563107371"
"SBER","2016-07-29","136.60","139.81","135.93","139.15","59148860","2.30","1.68","0.0431523919105529"
"SBER","2016-08-01","140.00","141.21","137.59","138.52","47097920","-0.63","-0.45","0.1769397696480155"
"SBER","2016-08-02","138.45","138.60","135.00","135.06","57219190","-3.46","-2.50","0.1618575360625982"
"SBER","2016-08-03","134.73","136.20","134.27","135.73","46770910","0.67","0.50","0"
"SBER","2016-08-04","136.47","137.60","136.02","137.14","41545410","1.41","1.04","0.1098271571099758"
"SBER","2016-08-05","137.49","138.89","137.31","138.69","44468520","1.55","1.13","-0.4051526188850403"
"SBER","2016-08-08","139.02","140.10","138.00","139.45","43494750","0.76","0.55","-0.2703178748488426"
"SBER","2016-08-09","139.20","140.25","137.85","139.20","52285030","-0.25","-0.18","-0.1057535111904144"
"SBER","2016-08-10","139.20","139.80","138.14","138.30","36143560","-0.90","-0.65","-0.2182885259389877"
"SBER","2016-08-11","138.16","139.74","137.68","139.70","38330410","1.40","1.01","-0.3051458299160003"
"SBER","2016-08-12","140.20","141.39","139.10","139.45","44335520","-0.25","-0.18","0.0449305027723312"
"SBER","2016-08-15","140.25","140.49","138.86","139.50","40173330","0.05","0.04","0.1468055248260498"
"SBER","2016-08-16","139.51","141.08","138.03","138.10","64904690","-1.40","-1.00","0.7874461449682713"
"SBER","2016-08-17","138.21","138.80","137.17","138.44","42730300","0.34","0.25","-0.7007845714688301"
"SBER","2016-08-18","138.72","140.14","136.20","137.00","62012990","-1.44","-1.04","0.0416389275342226"
"SBER","2016-08-19","137.70","137.70","135.52","135.80","42530000","-1.20","-0.88","-0.9637156240642072"
"SBER","2016-08-22","135.20","137.47","134.60","137.37","47485130","1.57","1.16","-0.9466171450912952"
"SBER","2016-08-23","136.95","140.48","136.90","140.35","59116300","2.98","2.17","0.0870019681751728"
"SBER","2016-08-24","139.70","140.50","138.52","139.50","46251770","-0.85","-0.61","0.7110004620626569"
"SBER","2016-08-25","139.99","142.90","139.67","142.84","75944360","3.34","2.39","0.3327868655323982"
"SBER","2016-08-26","143.24","145.60","143.20","145.25","75015960","2.41","1.69","0.7172181103378534"
"SBER","2016-08-29","144.45","144.47","142.51","143.55","45614050","-1.70","-1.17","0.5671862885355949"
"SBER","2016-08-30","143.58","145.30","143.18","143.18","50443440","-0.37","-0.26","0.1215322539210319"
"SBER","2016-08-31","143.18","144.05","142.55","143.50","45294720","0.32","0.22","-0.629779040813446"
"SBER","2016-09-01","143.88","144.78","143.60","144.25","41937950","0.75","0.52","0.0482489019632339"
"SBER","2016-09-02","144.45","147.09","143.82","146.88","53772780","2.63","1.82","0.1435887347906828"
"SBER","2016-09-05","147.51","149.60","147.09","149.50","59545820","2.62","1.78","-0.8244556598365307"
"SBER","2016-09-06","149.71","150.81","149.06","150.64","60147990","1.14","0.76","0.9368598600849508"
"SBER","2016-09-07","150.95","155.03","150.92","154.33","95289530","3.69","2.45","0.9319187924265862"
"SBER","2016-09-08","155.25","156.25","152.67","153.45","64537130","-0.88","-0.57","0.5969904512166977"
"SBER","2016-09-09","152.80","152.84","151.22","151.60","33736960","-1.85","-1.21","-0.953427285887301"
"SBER","2016-09-12","149.73","151.69","148.65","151.43","55871980","-0.17","-0.11","-0.96631879825145"
"SBER","2016-09-13","151.50","152.10","149.25","149.80","36148670","-1.63","-1.08","-0.3498910963535309"
"SBER","2016-09-14","149.90","151.55","149.35","150.86","38688330","1.06","0.71","-0.1098107546567916"
"SBER","2016-09-15","150.54","150.78","148.06","149.14","45107520","-1.72","-1.14","-0.3834348507225513"
"SBER","2016-09-16","149.31","149.68","147.00","147.00","49910660","-2.14","-1.43","-0.0363533645868301"
"SBER","2016-09-19","148.79","149.91","148.07","148.66","38924550","1.66","1.13","-0.1318123117089271"
"SBER","2016-09-20","148.12","149.40","147.04","149.30","35149660","0.64","0.43","0.0238256026059389"
"SBER","2016-09-21","149.85","151.54","149.72","150.67","43697250","1.37","0.92","-0.0312844887375831"
"SBER","2016-09-22","152.51","154.50","151.62","154.18","66092620","3.51","2.33","0.0492215827107429"
"SBER","2016-09-23","153.76","153.76","150.13","151.50","51176510","-2.68","-1.74","-0.7876106761395931"
"SBER","2016-09-26","149.90","152.45","148.70","149.10","51986750","-2.40","-1.58","-0.2743336856365204"
"SBER","2016-09-27","149.59","149.69","147.28","147.53","40348840","-1.57","-1.05","-0.0846390761435031"
"SBER","2016-09-28","148.12","149.34","146.71","147.18","40230280","-0.35","-0.24","0.0282816793769598"
"SBER","2016-09-29","150.20","150.88","148.05","148.47","56297300","1.29","0.88","-0.0866930484771728"
"SBER","2016-09-30","146.99","147.00","144.60","145.34","57798440","-3.13","-2.11","-0.487313762307167"
"SBER","2016-10-03","146.00","148.87","145.75","148.87","47941420","3.53","2.43","-0.9623591373674572"
"SBER","2016-10-04","148.93","149.12","146.21","148.10","46459310","-0.77","-0.52","-0.8709689565002918"
"SBER","2016-10-05","148.14","148.40","146.30","147.95","37966310","-0.15","-0.10","-0.0091954842209815"
"SBER","2016-10-06","148.04","149.69","147.55","148.90","32699850","0.95","0.64","0.0248531624674797"
"SBER","2016-10-07","149.58","150.50","147.89","148.74","49388830","-0.16","-0.11","0.236855536699295"
"SBER","2016-10-10","149.30","151.30","148.36","151.27","37482300","2.53","1.70","-0.5205460339784622"
"SBER","2016-10-11","150.90","152.44","150.51","151.30","46376980","0.03","0.02","-0.0010883584618568"
"SBER","2016-10-12","151.20","151.59","148.81","149.20","35317240","-2.10","-1.39","0.8802027683705091"
"SBER","2016-10-13","148.64","148.65","145.76","146.09","52801720","-3.11","-2.08","0.0202454216778278"
"SBER","2016-10-14","146.65","147.96","146.16","146.73","37099700","0.64","0.44","-0.9267180636525154"
"SBER","2016-10-17","146.52","147.13","145.54","146.46","42562890","-0.27","-0.18","0"
"SBER","2016-10-18","147.47","148.44","147.02","147.74","32892040","1.28","0.87","-0.9197641052305698"
"SBER","2016-10-19","148.39","149.20","148.07","148.60","31814210","0.86","0.58","0.1411834247410297"
"SBER","2016-10-20","148.83","149.00","147.29","148.26","34157360","-0.34","-0.23","0.0414102133363485"
"SBER","2016-10-21","148.03","148.84","147.48","148.42","23313770","0.16","0.11","-0.4249501302838325"
"SBER","2016-10-24","149.23","150.45","148.94","149.15","37410050","0.73","0.49","0.180689301341772"
"SBER","2016-10-25","149.74","152.23","149.22","151.57","36118270","2.42","1.62","0.0279195103794336"
"SBER","2016-10-26","151.21","151.70","149.75","150.67","35924950","-0.90","-0.59","0.6979252584278584"
"SBER","2016-10-27","150.60","151.62","149.30","149.30","28729750","-1.37","-0.91","-0.0328145548701286"
"SBER","2016-10-28","149.33","150.08","148.32","149.20","22403660","-0.10","-0.07","-0.933469139970839"
"SBER","2016-10-31","148.94","148.94","147.40","147.40","27671510","-1.80","-1.21","0.0364815443754196"
"SBER","2016-11-01","147.90","148.98","145.71","145.85","44141040","-1.55","-1.05","0.9297452736645936"
"SBER","2016-11-02","144.66","145.64","142.30","142.36","60095570","-3.49","-2.39","-0.9608297878876328"
"SBER","2016-11-03","142.79","143.66","141.60","142.75","40279790","0.39","0.27","0.9060548171401024"
"SBER","2016-11-07","143.62","144.88","142.55","143.40","32393320","0.65","0.46","-0.8017581477761269"
"SBER","2016-11-08","144.24","146.33","143.68","146.11","37336380","2.71","1.89","0.886420451104641"
"SBER","2016-11-09","143.01","151.35","142.50","151.04","102095030","4.93","3.37","0.460191085934639"
"SBER","2016-11-10","151.89","155.57","151.84","153.36","100318590","2.32","1.54","-0.8952526114881039"
"SBER","2016-11-11","152.99","153.68","151.44","151.51","69438610","-1.85","-1.21","-0.8127670362591743"
"SBER","2016-11-14","152.48","152.85","149.17","150.40","47632130","-1.11","-0.73","0.8678810298442841"
"SBER","2016-11-15","151.00","152.37","148.75","149.85","50365840","-0.55","-0.37","0.1122920922935009"
"SBER","2016-11-16","150.92","151.88","149.18","149.94","35559810","0.09","0.06","0.9191443007439376"
"SBER","2016-11-17","149.93","150.95","148.95","149.75","37666370","-0.19","-0.13","0.9241952709853648"
"SBER","2016-11-18","149.99","150.84","149.64","150.05","27249640","0.30","0.20","-0.7642600685358047"
"SBER","2016-11-21","150.93","153.25","150.90","153.00","39942520","2.95","1.97","0.9123491011559964"
"SBER","2016-11-22","153.80","155.68","153.64","155.00","68518420","2.00","1.31","-0.44168820977211"
"SBER","2016-11-23","155.43","155.44","154.55","155.23","36326550","0.23","0.15","0"
"SBER","2016-11-24","155.38","161.20","155.30","161.15","68780590","5.92","3.81","0"
"SBER","2016-11-25","161.00","163.42","158.94","160.36","69110630","-0.79","-0.49","0"
"SBER","2016-11-28","160.10","161.12","158.43","159.40","33471380","-0.96","-0.60","0.9040041528642178"
"SBER","2016-11-29","158.91","160.70","157.60","158.07","49329590","-1.33","-0.83","-0.3228687047958374"
"SBER","2016-11-30","158.31","160.13","157.71","158.70","62375230","0.63","0.40","0.173784464597702"
"SBER","2016-12-01","159.80","160.00","157.75","158.70","44208780","0.00","0.00","0.858879690989852"
"SBER","2016-12-02","158.41","159.94","157.10","159.40","52745320","0.70","0.44","0"
"SBER","2016-12-05","158.76","163.23","158.43","162.02","56571820","2.62","1.64","0.9320890326052904"
"SBER","2016-12-06","161.98","162.94","159.35","159.35","47131720","-2.67","-1.65","-0.11229208111763"
"SBER","2016-12-07","159.80","161.00","158.58","159.95","46885010","0.60","0.38","0.8978714067488909"
"SBER","2016-12-08","160.70","168.98","160.67","168.98","98124080","9.03","5.65","0.0021620690822601"
"SBER","2016-12-09","169.67","170.87","167.60","169.66","74379560","0.68","0.40","0.6782321259379387"
"SBER","2016-12-12","172.00","178.93","171.35","175.40","114230960","5.74","3.38","0.8156371340155602"
"SBER","2016-12-13","175.00","177.48","172.06","176.90","64532700","1.50","0.86","0.2378032300621271"
"SBER","2016-12-14","177.00","177.87","172.37","173.70","53770010","-3.20","-1.81","0.8680421113967896"
"SBER","2016-12-15","171.50","175.39","171.35","174.92","74954190","1.22","0.70","0.7149698510766029"
"SBER","2016-12-16","175.64","177.04","173.50","173.90","50022910","-1.02","-0.58","0.8409106321632862"
"SBER","2016-12-19","174.75","175.55","173.20","174.30","34104700","0.40","0.23","-0.8818004913628101"
"SBER","2016-12-20","174.08","176.86","173.03","175.90","31465650","1.60","0.92","0.4288166761398315"
"SBER","2016-12-21","176.57","185.34","174.65","174.71","92632940","-1.19","-0.68","0"
"SBER","2016-12-22","174.44","175.35","170.00","170.00","66965850","-4.71","-2.70","-0.7140779048204422"
"SBER","2016-12-23","169.78","171.76","168.55","171.15","37329090","1.15","0.68","0.9169197827577592"
"SBER","2016-12-26","171.21","173.20","171.15","171.97","21197560","0.82","0.48","0.9176426809281112"
"SBER","2016-12-27","172.00","172.70","170.50","172.27","19772190","0.30","0.17","0.0424833297729492"
"SBER","2016-12-28","172.99","173.63","170.10","170.10","36973350","-2.17","-1.26","0.9213782995939256"
"SBER","2016-12-29","170.05","172.22","167.55","171.30","49574970","1.20","0.71","-0.7525580078363419"
"SBER","2016-12-30","171.61","173.25","170.56","173.25","35419390","1.95","1.14","-0.089588776230812"
"SBER","2017-01-03","173.41","181.68","173.00","180.12","53842180","6.87","3.97","0"
"SBER","2017-01-04","178.91","179.41","174.23","175.95","41327620","-4.17","-2.32","0"
"SBER","2017-01-05","176.32","177.28","171.54","171.90","35076900","-4.05","-2.30","0"
"SBER","2017-01-06","172.41","173.75","169.50","170.69","35395940","-1.21","-0.70","0"
"SBER","2017-01-09","171.37","172.39","168.05","168.35","35166440","-2.34","-1.37","-0.531240776181221"
"SBER","2017-01-10","168.37","172.30","167.54","171.60","58834680","3.25","1.93","-0.2965326309204101"
"SBER","2017-01-11","171.50","173.05","168.54","169.05","52736220","-2.55","-1.49","0.7473208084702492"
"SBER","2017-01-12","170.00","170.65","168.02","168.27","49804960","-0.78","-0.46","-0.1456261463463306"
"SBER","2017-01-13","168.80","172.39","163.88","164.90","85940780","-3.37","-2.00","0.6720100194215775"
"SBER","2017-01-16","165.21","166.80","164.06","164.66","37557260","-0.24","-0.15","-0.9486389355733992"
"SBER","2017-01-17","164.71","166.47","163.34","165.98","45959420","1.32","0.80","0.677062526345253"
"SBER","2017-01-18","165.81","167.80","164.31","165.24","42378670","-0.74","-0.45","0.8303787633776665"
"SBER","2017-01-19","165.50","166.99","164.69","166.30","38472590","1.06","0.64","-0.8722561672329903"
"SBER","2017-01-20","166.50","168.19","165.42","167.49","32568940","1.19","0.72","-0.0631042122840881"
"SBER","2017-01-23","167.31","167.31","164.53","166.75","36434510","-0.74","-0.44","-0.754541777074337"
"SBER","2017-01-24","167.38","170.70","167.24","170.25","45367280","3.50","2.10","-0.8265585340559483"
"SBER","2017-01-25","170.36","171.30","169.50","170.26","42503590","0.01","0.01","0.8162662610411644"
"SBER","2017-01-26","170.82","174.39","169.06","173.79","56036230","3.53","2.07","-0.7990239411592484"
"SBER","2017-01-27","173.81","178.92","173.00","178.92","71099490","5.13","2.95","-0.6740358620882034"
"SBER","2017-01-30","177.50","178.00","174.24","174.60","45749280","-4.32","-2.41","-0.9174659363925456"
"SBER","2017-01-31","174.37","175.27","172.07","172.20","46470590","-2.40","-1.37","0.911554168909788"
"SBER","2017-02-01","172.51","174.27","171.75","173.90","42193480","1.70","0.99","0.9311808906495572"
"SBER","2017-02-02","173.90","174.69","171.95","172.83","31041850","-1.07","-0.62","-0.2235020846128463"
"SBER","2017-02-03","173.07","174.19","172.27","173.80","34713800","0.97","0.56","-0.1672892421483993"
"SBER","2017-02-06","174.30","174.98","172.22","172.87","33872650","-0.93","-0.54","-0.7824672013521194"
"SBER","2017-02-07","173.00","174.18","171.51","173.47","33473120","0.60","0.35","0.9092878606170416"
"SBER","2017-02-08","173.15","173.15","170.77","171.20","33273330","-2.27","-1.31","-0.3133778274059295"
"SBER","2017-02-09","171.94","172.67","167.84","168.80","48715170","-2.40","-1.40","0.8654317632317543"
"SBER","2017-02-10","169.07","170.45","165.40","165.50","59285630","-3.30","-1.95","0.5645368248224258"
"SBER","2017-02-13","166.06","167.05","163.50","164.70","52988560","-0.80","-0.48","0.452997088432312"
"SBER","2017-02-14","164.99","165.14","162.01","162.70","54452230","-2.00","-1.21","-0.0465288162231445"
"SBER","2017-02-15","162.25","165.57","160.00","163.50","68790290","0.80","0.49","-0.8092942759394646"
"SBER","2017-02-16","164.03","166.50","162.21","166.49","44308970","2.99","1.83","-0.135228157043457"
"SBER","2017-02-17","166.40","167.12","164.42","165.49","32553630","-1.00","-0.60","-0.8951137699186802"
"SBER","2017-02-20","166.37","166.69","163.93","165.44","26953640","-0.05","-0.03","0.9180751219391824"
"SBER","2017-02-21","165.18","168.38","164.80","167.00","39626950","1.56","0.94","0.268604427576065"
"SBER","2017-02-22","167.44","168.30","164.35","165.90","40633810","-1.10","-0.66","-0.0794075429439544"
"SBER","2017-02-24","166.53","168.02","165.03","165.51","29587170","-0.39","-0.24","0"
"SBER","2017-02-27","166.00","166.34","160.62","160.95","41929270","-4.56","-2.76","0.9014807865023612"
"SBER","2017-02-28","161.05","161.19","155.70","156.00","67891140","-4.95","-3.08","0.8553413767367601"
"SBER","2017-03-01","155.99","160.92","155.99","160.00","62236720","4.00","2.56","0.8751272670924664"
"SBER","2017-03-02","161.20","164.30","160.33","163.40","65010400","3.40","2.13","0.918739529326558"
"SBER","2017-03-03","162.93","164.89","161.61","164.40","38192960","1.00","0.61","-0.7531356066465378"
"SBER","2017-03-06","164.51","165.99","162.00","162.00","36786400","-2.40","-1.46","0.925909137353301"
"SBER","2017-03-07","162.33","162.38","158.90","160.98","44827830","-1.02","-0.63","0.9135103784501551"
"SBER","2017-03-09","159.30","160.84","155.23","156.20","63624090","-4.78","-2.97","-0.946773536503315"
"SBER","2017-03-10","157.36","159.40","155.55","157.50","51231270","1.30","0.83","-0.4421033263206482"
"SBER","2017-03-13","157.47","159.87","155.86","158.92","34056930","1.42","0.90","0.7194596529006958"
"SBER","2017-03-14","159.30","160.75","157.02","157.42","59180030","-1.50","-0.94","0.9204557184129952"
"SBER","2017-03-15","158.06","159.67","156.06","156.20","48779150","-1.22","-0.77","-0.5091107934713364"
"SBER","2017-03-16","157.83","159.85","157.82","158.35","68209960","2.15","1.38","0.8373974561691284"
"SBER","2017-03-17","158.50","162.85","158.17","161.15","65442610","2.80","1.77","0.9254521746188402"
"SBER","2017-03-20","161.53","164.05","160.61","163.80","41462870","2.65","1.64","0.0177523046731948"
"SBER","2017-03-21","164.50","165.49","162.25","162.98","39731890","-0.82","-0.50","-0.6844663023948669"
"SBER","2017-03-22","162.01","162.92","159.75","162.92","40657710","-0.06","-0.04","-0.922841403633356"
"SBER","2017-03-23","163.39","164.84","162.10","164.15","38642980","1.23","0.75","0.9305466767400504"
"SBER","2017-03-24","163.99","165.90","163.07","164.52","32993360","0.37","0.23","-0.0937572121620178"
"SBER","2017-03-27","163.03","163.37","161.10","162.69","35229330","-1.83","-1.11","0.9324239026755096"
"SBER","2017-03-28","163.48","164.10","162.05","163.66","30439500","0.97","0.60","-0.7656077072024345"
"SBER","2017-03-29","164.01","164.90","162.37","163.22","26134840","-0.44","-0.27","0.8504987694323063"
"SBER","2017-03-30","163.38","164.10","161.90","163.50","24384990","0.28","0.17","-0.190062403678894"
"SBER","2017-03-31","163.45","163.70","159.51","159.80","31601040","-3.70","-2.26","0.9130852557718754"
"SBER","2017-04-03","160.50","162.94","159.84","161.80","32636130","2.00","1.25","0.8702805638313293"
"SBER","2017-04-04","161.40","163.95","160.70","163.50","23318810","1.70","1.05","-0.4104180634021759"
"SBER","2017-04-05","164.32","168.45","163.82","168.10","57692310","4.60","2.81","-0.0091954842209815"
"SBER","2017-04-06","167.53","168.19","166.41","167.49","24375820","-0.61","-0.36","0.2108701169490814"
"SBER","2017-04-07","166.13","166.84","160.71","161.49","59650240","-6.00","-3.58","-0.2926749400794506"
"SBER","2017-04-10","161.14","161.39","154.51","155.20","73679940","-6.29","-3.89","0.9111798983067274"
"SBER","2017-04-11","155.18","158.59","154.61","156.00","53273370","0.80","0.52","-0.8173640221357346"
"SBER","2017-04-12","156.94","157.44","150.28","150.28","53244540","-5.72","-3.67","0.7602249160408974"
"SBER","2017-04-13","151.57","153.35","149.70","152.00","69930590","1.72","1.14","-0.2252204567193985"
"SBER","2017-04-14","150.60","152.25","148.60","149.24","24840630","-2.76","-1.82","0.9130936358124018"
"SBER","2017-04-17","149.40","154.20","147.62","153.99","48346600","4.75","3.18","-0.5394452810287476"
"SBER","2017-04-18","154.44","155.59","152.15","153.40","60835810","-0.59","-0.38","-0.3322725296020508"
"SBER","2017-04-19","153.19","155.38","152.36","153.60","38948690","0.20","0.13","-0.2868630662560463"
"SBER","2017-04-20","152.99","158.40","152.26","158.21","64051190","4.61","3.00","-0.6166284084320068"
"SBER","2017-04-21","158.75","160.30","157.80","159.59","57083470","1.38","0.87","0.9252530224621296"
"SBER","2017-04-24","161.13","163.43","161.00","162.50","47923700","2.91","1.82","0.9371538627892732"
"SBER","2017-04-25","163.08","163.53","161.31","162.55","40459900","0.05","0.03","-0.6864686906337738"
"SBER","2017-04-26","163.10","165.80","161.70","165.05","49230820","2.50","1.54","0.8984738737344742"
"SBER","2017-04-27","164.98","165.79","163.27","164.69","43668030","-0.36","-0.22","-0.8414659276604652"
"SBER","2017-04-28","165.50","166.00","163.91","165.20","40779440","0.51","0.31","0.891352815553546"
"SBER","2017-05-02","166.00","168.34","165.01","166.64","42399190","1.44","0.87","0.8968391716480255"
"SBER","2017-05-03","166.30","166.50","163.63","164.71","33445270","-1.93","-1.16","0"
"SBER","2017-05-04","164.60","167.40","163.78","165.50","37605500","0.79","0.48","-0.5118371844291687"
"SBER","2017-05-05","164.22","166.60","164.00","165.80","35456420","0.30","0.18","0.923917580395937"
"SBER","2017-05-10","167.01","170.80","166.41","170.80","46231060","5.00","3.02","0.9355666544288396"
"SBER","2017-05-11","171.01","172.39","168.84","169.97","56518590","-0.83","-0.49","0.7017403244972229"
"SBER","2017-05-12","169.74","170.43","166.85","167.70","37348590","-2.27","-1.34","0.0830228328704834"
"SBER","2017-05-15","168.51","171.68","167.89","171.35","47039700","3.65","2.18","-0.9492033999413252"
"SBER","2017-05-16","170.91","172.00","169.98","170.66","37176510","-0.69","-0.40","0.4971215426921844"
"SBER","2017-05-17","169.80","170.63","168.17","169.24","35159440","-1.42","-0.83","0.8200536817312241"
"SBER","2017-05-18","168.45","169.17","164.70","166.50","57391080","-2.74","-1.62","0.1282823979854583"
"SBER","2017-05-19","167.40","170.08","165.71","168.87","36513820","2.37","1.42","-0.5426854938268661"
"SBER","2017-05-22","170.48","170.48","167.14","168.03","29547080","-0.84","-0.50","-0.6207849681377411"
"SBER","2017-05-23","167.85","168.30","165.40","166.31","39494780","-1.72","-1.02","-0.7139581628143787"
"SBER","2017-05-24","166.55","168.48","162.51","165.70","46841490","-0.61","-0.37","-0.9673690432682632"
"SBER","2017-05-25","166.50","166.95","163.53","164.05","34259260","-1.65","-1.00","0.7937873676419258"
"SBER","2017-05-26","163.80","163.80","160.62","160.70","46053720","-3.35","-2.04","-0.9350654315203428"
"SBER","2017-05-29","160.99","164.22","160.69","163.90","28717750","3.20","1.99","0.6782911792397499"
"SBER","2017-05-30","163.15","163.45","161.17","161.64","22662700","-2.26","-1.38","-0.8443095907568932"
"SBER","2017-05-31","161.52","161.60","155.03","155.93","74332900","-5.71","-3.53","0.1727484874427318"
"SBER","2017-06-01","156.40","156.76","152.72","153.00","50552110","-2.93","-1.88","-0.9377502417191864"
"SBER","2017-06-02","153.01","157.14","151.62","157.14","65317930","4.14","2.71","0.8588996157050133"
"SBER","2017-06-05","157.11","158.89","154.43","154.70","48549350","-2.44","-1.55","0.9247838035225868"
"SBER","2017-06-06","154.49","156.00","152.11","152.80","34638420","-1.90","-1.23","-0.8413233198225498"
"SBER","2017-06-07","153.30","155.11","151.75","152.82","43633800","0.02","0.01","0.8141272626817226"
"SBER","2017-06-08","153.11","153.43","148.25","151.93","67939500","-0.89","-0.58","0.9265180490911008"
"SBER","2017-06-09","151.42","153.75","150.12","150.13","45286770","-1.80","-1.18","-0.8036222532391548"
"SBER","2017-06-13","145.40","147.30","145.00","146.00","52895870","-4.13","-2.75","-0.2167087197303772"
"SBER","2017-06-14","145.65","145.65","142.81","143.00","58195180","-3.00","-2.05","-0.1823026239871978"
"SBER","2017-06-15","141.94","142.21","136.20","139.00","183227550","-4.00","-2.80","-0.8331611156463623"
"SBER","2017-06-16","139.61","142.80","139.02","141.63","79633620","2.63","1.89","-0.3618996739387512"
"SBER","2017-06-19","142.50","145.15","141.80","145.00","55148910","3.37","2.38","0.8413956761360168"
"SBER","2017-06-20","145.20","147.10","143.50","144.90","58964860","-0.10","-0.07","0.7419092953205109"
"SBER","2017-06-21","144.20","144.99","142.77","143.49","48022620","-1.41","-0.97","-0.8874792940914631"
"SBER","2017-06-22","142.50","145.69","141.78","144.25","54308270","0.76","0.53","-0.811129130423069"
"SBER","2017-06-23","144.37","146.00","143.62","144.10","42311360","-0.15","-0.10","-0.8613742180168629"
"SBER","2017-06-26","144.85","146.49","143.81","144.49","46164540","0.39","0.27","-0.905467739328742"
"SBER","2017-06-27","144.36","147.20","143.40","147.10","51038540","2.61","1.81","0.9013861548155546"
"SBER","2017-06-28","146.20","146.45","144.71","145.50","45931650","-1.60","-1.09","-0.2002983391284942"
"SBER","2017-06-29","146.50","146.83","143.20","143.80","48648990","-1.70","-1.17","0.9001592323184013"
"SBER","2017-06-30","143.21","146.73","142.88","145.59","67176090","1.79","1.24","-0.0702348053455352"
"SBER","2017-07-03","146.69","148.30","146.22","147.50","38271440","1.91","1.31","0.9181553944945336"
"SBER","2017-07-04","147.49","149.80","147.11","149.39","39918560","1.89","1.28","-0.0091954842209815"
"SBER","2017-07-05","149.39","149.79","147.89","148.96","48166110","-0.43","-0.29","-0.9306177217513324"
"SBER","2017-07-06","149.20","151.03","148.90","150.35","51528480","1.39","0.93","0.845578208565712"
